RecordNumber	Tags	Indicators	Content	
308	LDR		01978nam a2200373Mi 4500
308	001		2834922
308	003		NjP
308	006		m\\\\\\\\d\\\\\\\\
308	007		cr\cn\|||m|||a
308	008		200626s1949\\\\ua\\\\\\o\\\\\000\0\ara\d
308	040	\\	$aZYU$bara$erda$cZYU
308	100	1\	$6880-01$aRappoport, A. S.$q(Angelo Solomon),$d1871-1950.
308	245	10	$6880-02$aMabādiʼ al-falsafah /$callafahu A.S. Rāpūpurt ; wa-tarjamahu min al-Injilizı̄yah ilā al-ʻArabı̄yah Aḥmad Amı̄n.
308	250	\\	$6880-03$aal-Ṭabʻah 5.
308	260	\\	$6880-04$aal-Qāhirah :$bMaṭbaʻat Lajnat al-Taʼlı̄f wa-al-Tarjamah wa-al-Nashr,$c1949.
308	300	\\	$aonline resource (274 pages)
308	336	\\	$atext$2rdacontent
308	337	\\	$acomputer$2rdamedia
308	338	\\	$aonline resource$2rdacarrier
308	500	\\	$aHis Primer of philosophy, translated into Arabic by Aḥmad Amīn.
308	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
308	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
308	700	1\	$6880-05$aAmīn, Aḥmad,$d1886-1954.
308	710	2\	$aPrinceton University.$bLibrary.
308	730	0\	$aArabic Collections Online.
308	776	08	$iPrint version:$aRappoport, A. S. (Angelo Solomon), 1871-1950.$tMabādiʼ al-falsafah$w(NjP)2834922$w(OCoLC)42915044
308	856	40	$uhttp://hdl.handle.net/2333.1/08kps1q9 
308	880	1\	$6100-01$aراپوپورت، ا. س.$q(انجلو سولمن)،$d1871-1950.
308	880	10	$6245-02$aمبادئ الفلسفة /$cتأليف أ. س. راپوپورت ؛ ترجمه من الانجليزية أحمد أمين.
308	880	\\	$6250-03$aالطبعة 5.
308	880	\\	$6260-04$aالقاهرة :$bمطبعة لجنة التأليف والترجمة والنشر،$c1949.
308	880	1\	$6700-05$aامين، احمد،$d1886-1954.
308	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
308	999	\\	$iNjP_2834922$o(OCoLC)ocm42915044$sprinceton_aco004417:$e(ERROR-MISC)$sprinceton_aco004417:
			
309	LDR		01645nam a2200385Mi 4500
309	001		2834966
309	003		NjP
309	006		m\\\\\\\\d\\\\\\\\
309	007		cr\cn\|||m|||a
309	008		200626s1947\\\\sy\a\\\\o\\\\\000\0\ara\d
309	040	\\	$aZYU$bara$erda$cZYU
309	043	\\	$ae-uk-en
309	100	1\	$6880-01$aḤaffār, Wajīh.
309	245	13	$6880-02$aal-Mamlakah al-Muttaḥidah, mashāhid wa-dirāsāt.
309	250	\\	$6880-03$aal-Ṭabʻah 2.
309	260	\\	$aDamascus :$b[publisher not identified],$c1947.
309	300	\\	$aonline resource (182 pages) :$billustrations
309	336	\\	$atext$2rdacontent
309	337	\\	$acomputer$2rdamedia
309	338	\\	$aonline resource$2rdacarrier
309	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
309	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
309	546	\\	$aIn Arabic.
309	651	\0	$aEngland$xDescription and travel.
309	650	\7	$aTravel.$2fast$0(OCoLC)fst01155558
309	651	\7	$aEngland.$2fast$0(OCoLC)fst01219920
309	710	2\	$aPrinceton University.$bLibrary.
309	730	0\	$aArabic Collections Online.
309	776	08	$iPrint version:$aḤaffār, Wajīh.$tal-Mamlakah al-Muttaḥidah, mashāhid wa-dirāsāt$w(NjP)2834966$w(OCoLC)42915165
309	856	40	$uhttp://hdl.handle.net/2333.1/bzkh1k0s 
309	880	1\	$6100-01$aحفار، وجيه.
309	880	12	$6245-02$aالمملكة المتحدة، مشاهد ودراسات.
309	880	\\	$6250-03$aالطبعة 2.
309	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
309	999	\\	$iNjP_2834966$o(OCoLC)ocm42915165$sprinceton_aco002431$e(ERROR-880)(ERROR-MISC)$sprinceton_aco002431
			
310	LDR		02393nam a2200493Mi 4500
310	001		981832
310	003		NjP
310	006		m\\\\\\\\d\\\\\\\\
310	007		cr\cn\|||m|||a
310	008		200626s1965\\\\iq\c\\\\o\\\\\000\0\ara\d
310	040	\\	$aZYU$bara$erda$cZYU
310	043	\\	$af-ua---
310	100	1\	$6880-01$aKifāʼī, Muḥammad Kāẓim.
310	245	10	$6880-02$aBayna al-Najaf wa-al-Azhar /$cKāẓim al-Kifāʼī.
310	250	\\	$6880-03$aal-Ṭabʻah 1.
310	260	\\	$6880-04$aal-Najaf :$bMaṭbaʻat al-Ādāb,$c1965.
310	300	\\	$aonline resource (222 pages) :$bportraits
310	336	\\	$atext$2rdacontent
310	337	\\	$acomputer$2rdamedia
310	338	\\	$aonline resource$2rdacarrier
310	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
310	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
310	610	20	$aMajmaʻ al-Buḥūth al-Islāmīyah.$bMuʼtamar$n(2nd :$d1965 :$cCairo, Egypt)
310	650	\0	$aIslam$y20th century.
310	600	10	$aKifā'ī, Muḥammad Kāẓim$xTravel$zEgypt.
310	600	10	$aKifāʼī, Muḥammad Kāẓim$xTravel$zEgypt.
310	600	17	$aKifā'ī, Muḥammad Kāẓim.$2fast$0(OCoLC)fst00286794
310	610	27	$aMajmaʻ al-Buḥūth al-Islāmīyah.$bMuʼtamar.$2fast$0(OCoLC)fst00570333
310	650	\7	$aIslam.$2fast$0(OCoLC)fst00979776
310	650	\7	$aTravel.$2fast$0(OCoLC)fst01155558
310	651	\7	$aEgypt.$2fast$0(OCoLC)fst01208755
310	648	\7	$a1900-1999$2fast
310	710	2\	$aPrinceton University.$bLibrary.
310	711	2\	$6880-05$aMajmaʻ al-Buḥūth al-Islāmīyah.$nMuʼtamar$n(2nd :$d1965 :$cCairo, Egypt)
310	730	0\	$aArabic Collections Online.
310	776	08	$iPrint version:$aKifāʼī, Muḥammad Kāẓim.$tBayna al-Najaf wa-al-Azhar$w(NjP)981832$w(OCoLC)32787886
310	856	40	$uhttp://hdl.handle.net/2333.1/hmgqnvz9 
310	880	1\	$6100-01$aكفائي، محمد كاظم.
310	880	10	$6245-02$aبين النجف والأزهر /$cكاظم الكفائي.
310	880	\\	$6250-03$aالطبعة 1. 
310	880	\\	$6260-04$aالنجف :$bمطبعة الاداب،$c1965.
310	880	2\	$6711-05$aمجمع البحوث الاسلامية.$nمؤتمر$n(الثاني :$d1965 :$cالقاهرة، مصر)
310	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
310	999	\\	$iNjP_981832$o(OCoLC)ocm32787886$sprinceton_aco003975:$e(ERROR-MISC)$sprinceton_aco003975:
			
311	LDR		01821nam a2200337Mi 4500
311	001		2785178
311	003		NjP
311	006		m\\\\\\\\d\\\\\\\\
311	007		cr\cn\|||m|||a
311	008		200626s1953\\\\le\\\\\\o\\\\\000\0\ara\d
311	040	\\	$aZYU$bara$erda$cZYU
311	100	1\	$6880-01$aBābā, Muḥammad Kāmil,$d1880-
311	245	10	$6880-02$aNaqd kitāb Tārīkh al-ʻArab (Muṭawwal) li-muʼallifīh Fīlīb Ḥittī, Idwārd Jurjī [wa] Jibrāʼīl Jabbūr.
311	246	14	$aMohammad Kamel Baba criticises the History of the Arabs
311	260	\\	$6880-03$aṬarāblus :$bMaṭbaʻat Dār al-Funūn,$c[1953?]
311	300	\\	$aonline resource (67 pages)
311	336	\\	$atext$2rdacontent
311	337	\\	$acomputer$2rdamedia
311	338	\\	$aonline resource$2rdacarrier
311	500	\\	$aIn Arabic.
311	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
311	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
311	710	2\	$aPrinceton University.$bLibrary.
311	730	0\	$aArabic Collections Online.
311	776	08	$iPrint version:$aBābā, Muḥammad Kāmil, 1880-$tNaqd kitāb Tārīkh al-ʻArab (Muṭawwal) li-muʼallifīh Fīlīb Ḥittī, Idwārd Jurjī [wa] Jibrāʼīl Jabbūr$w(NjP)2785178$w(OCoLC)42804555
311	856	40	$uhttp://hdl.handle.net/2333.1/x0k6dv8p 
311	880	1\	$6100-01$aبابا، محمد كامل،$d1880-
311	880	10	$6245-02$aنقد كتاب تاريخ العرب (مطول) لمؤلفيه فيليب حتي، ادوارد جرجي [و] جبرائيل جبور.
311	880	\\	$6260-03$aطرابلس :$bمطبعة دار الفنون،$c[1953؟]
311	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
311	999	\\	$iNjP_2785178$o(OCoLC)ocm42804555$sprinceton_aco004413:$e(ERROR-880)(ERROR-MISC)$sprinceton_aco004413:
			
312	LDR		02704nam a2200469Mi 4500
312	001		2757324
312	003		NjP
312	006		m\\\\\\\\d\\\\\\\\
312	007		cr\cn\|||m|||a
312	008		200626m18891890le\\\\\\o\\\\\000\0\arar\
312	040	\\	$aZYU$bara$erda$cZYU
312	050	04	$aPJ7711$b.S2
312	082	0\	$a385.3A$bB164
312	130	0\	$6880-01$aArabian nights.
312	245	10	$6880-02$aAlf laylah wa-laylah /$cqad hadhdhabahu wa-ṣaḥḥaḥahu aḥad al-ābāʼ al-Yasūʻiyyīn [i.e. Anṭūn Ṣāliḥānī].
312	246	18	$aAlif leila wa leila
312	260	\\	$6880-03$aBayrūt :$bal-Maṭbaʻah al-Kathūlīkīyah lil-Ābāʼ al-Yasūʻīyīn,$c1889-1890.
312	300	\\	$aonline resource (5 volumes)
312	336	\\	$atext$2rdacontent
312	337	\\	$acomputer$2rdamedia
312	338	\\	$aonline resource$2rdacarrier
312	500	\\	$a97 p. at end of v. 5.: ""ṭarāʼif fukāhāt fī arbaʻ ḥikāyāt.""
312	500	\\	$aVol. 1,3-5: al-ṭabʻah 2 ; v. 2: al-ṭabʻah 1.
312	500	\\	$6880-04$a"" ... wa-lākinnā qad jarradnāhu min kull mā yaqdaḥu bi-al-ādāb wa-yaḍurru bi-al-akhlāq ...""--Al-Muqaddimah, p. 8.
312	500	\\	$aOn spine: Alif leila wa leila, ed. Salhani.
312	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
312	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
312	700	1\	$6880-05$aṢāliḥānī, Anṭūn.
312	710	2\	$aPrinceton University.$bLibrary.
312	730	0\	$aArabic Collections Online.
312	740	02	$6880-06$aṬarāʼif fukāhāt fī arbaʻ ḥikāyāt.
312	776	08	$iOnline version:$aArabian nights.$tAlf laylah wa-laylah.$dBayrūt : al-Maṭbaʻah al-Kathūlīkīyah lil-Ābāʼ al-Yasūʻīyīn, 1889-1890$w(OCoLC)607087054
312	776	08	$iPrint version:$tAlf laylah wa-laylah$w(NjP)2757324$w(DLC) 59044128 $w(OCoLC)19387170
312	856	40	$uhttp://hdl.handle.net/2333.1/3ffbgj0f 
312	880	0\	$6130-01$aالف ليلة وليلة.
312	880	10	$6245-02$aألف ليلة وليلة /$cقد هذّبه وصحّحه أحد الآباء اليسوعيين [أي أنطون صالحاني].
312	880	\\	$6260-03$aبيروت :$bالمطبعة الكثوليكية للآباء اليسوعيين،$c1889-1890.
312	880	\\	$6500-04$a"" ... ولكنا قد جردناه من كل ما يقدح بالآداب ويضر بالأخلاق ...""--المقدمة، ص. 8.
312	880	1\	$6700-05$aصالحاني، أنطون.
312	880	02	$6740-06$aطرائف فكاهات في أربع حكايات.
312	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
312	999	\\	$iNjP_2757324$o(OCoLC)ocm19387170$sprinceton_aco004103:v.4$e(ERROR-880)$sprinceton_aco004103:v.4
			
313	LDR		01594nam a2200349Mi 4500
313	001		823107
313	003		NjP
313	006		m\\\\\\\\d\\\\\\\\
313	007		cr\cn\|||m|||a
313	008		200626m19501959su\\\\\\o\\\\\000\0\ara\d
313	040	\\	$aZYU$bara$erda$cZYU
313	043	\\	$af------$aa------
313	245	03	$6880-01$aal-Taḍāmun al-Islāmī fī al-ʻālam al-yawm.
313	260	\\	$6880-02$aJiddah :$bMaṭābiʻ Sharikat al-Madanīyah,$c[195-?]
313	300	\\	$aonline resource (47 pages)
313	336	\\	$atext$2rdacontent
313	337	\\	$acomputer$2rdamedia
313	338	\\	$aonline resource$2rdacarrier
313	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
313	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
313	650	\0	$aSolidarity$xReligious aspects$xIslam.
313	651	\0	$aIslamic countries$xPolitics and government.
313	650	\7	$aPolitics and government.$2fast$0(OCoLC)fst01919741
313	651	\7	$aIslamic countries.$2fast$0(OCoLC)fst01244130
313	710	2\	$aPrinceton University.$bLibrary.
313	730	0\	$aArabic Collections Online.
313	776	08	$iPrint version:$tal-Taḍāmun al-Islāmī fī al-ʻālam al-yawm$w(NjP)823107$w(OCoLC)28543401
313	856	40	$uhttp://hdl.handle.net/2333.1/fxpnw6qs 
313	880	02	$6245-01$aالتضامن الاسلامي في العالم اليوم.
313	880	\\	$6260-02$aجدة :$bمطابع شركة المدنية،$c[195؟]
313	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
313	999	\\	$iNjP_823107$o(OCoLC)ocm28543401$sprinceton_aco003014$e(ERROR-MISC)$sprinceton_aco003014
			
314	LDR		03541nam a2200385Mi 4500
314	001		2579857
314	003		NjP
314	006		m\\\\\\\\d\\\\\\\\
314	007		cr\cn\|||m|||a
314	008		200626m19091910ua\\\\\\o\\\\\000\0\ara\d
314	040	\\	$aZYU$bara$erda$cZYU
314	245	03	$6880-01$aal-Majmūʻ al-mushtamil ʻalá Sharḥ Quṭb al-Dīn Maḥmūd ibn Muḥammad al-Rāzī lil-Risālah al-shamsīyah fī al-manṭiq /$ctaʼlīf Najm al-Dīn ʻUmar ibn ʻAlī al-Qazwīnī al-maʻrūf bi-al-Kātibī.  , wa-ʻalá Ḥāshiyat al-muḥaqqiq al-Sayyid al-Sharīf ʻAlī ibn Muḥammad al-Jurjānī  wa-ʻalá Ḥāshiyat al-ʻAllāmah ʻAbd al-Ḥakīm al-Siyālkūtī, wa-ḥāshiyat al-ʻAllāmah al-Dasūqī, wa-ḥāshiyat al-Mawlá ʻIṣām al-Dīn ʻalá Sharḥ al-Quṭb wa-taqrīr Mawlānā al-ʻAllāmah al-muḥaqqiq ṣāḥib al-faḍīlah al-Shaykh ʻAbd al-Raḥmān al-Shirbīnī  ʻalá ḥāshiyat ʻAbd al-Ḥakīm wa-ḥāshiyat al-Jalāl al-Dawwānī wa-sharḥ al-Saʻd ʻalá al-Shamsīyah.
314	260	\\	$6880-02$a[Cairo] :$bal-Maṭbaʻah al-Amīrīyah,$c1905.
314	300	\\	$aonline resource (2 volumes in 1.)
314	336	\\	$atext$2rdacontent
314	337	\\	$acomputer$2rdamedia
314	338	\\	$aonline resource$2rdacarrier
314	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
314	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
314	546	\\	$aIn Arabic.
314	650	\0	$aLogic$vEarly works to 1800.
314	700	1\	$6880-03$aQuṭb al-Taḥtānī, Muḥammad ibn Muḥammad,$d1294 or 1295-1364 or 1365.
314	700	1\	$6880-04$aJurjānī, ʻAlī ibn Muḥammad,$cal-Sayyid al-Sharīf,$d1340-1413.
314	700	1\	$6880-05$aQazwīnī, ʻAlī ibn ʻUmar,$d1203 or 1204-1276 or 1277.
314	710	2\	$aPrinceton University.$bLibrary.
314	730	0\	$aArabic Collections Online.
314	776	08	$iPrint version:$tal-Majmūʻ al-mushtamil ʻalá Sharḥ Quṭb al-Dīn Maḥmūd ibn Muḥammad al-Rāzī lil-Risālah al-shamsīyah fī al-manṭiq$w(NjP)2579857$w(OCoLC)41973446
314	856	40	$uhttp://hdl.handle.net/2333.1/wstqk0tk 
314	880	02	$6245-01$aالمجموع المشتمل على شرح قطب الدين محمود بن محمد الرازي للرسالة الشمسية في المنطق /$cتأليف نجم الدين عمر بن علي القزويني المعروف بالكاتبي.  ، وعلى حاشية المحقق السيد الشريف علي بن محمد الجرجاني  وعلى حاشية العلامة عبد الحكيم السيالكوتي، وحاشية العلامة الدسوقي، وحاشية المولى عاصام الدين على شرح القطب وتقرير مولانا العلامة المحقق صاحب الفضيلة الشيخ عبد الرحمن الشربيني  على حاشية عبد الحكيم وحاشية الجلال الدواني وشرح السعد على الشمسية.
314	880	\\	$6260-02$a[القاهرة] :$bالمطبعة الاميرية،$c1905.
314	880	1\	$6700-03$aقطب التحتاني، محمد بن محمد،$d1294 or 1295-1364 or 1365.
314	880	1\	$6700-04$aجرجاني، علي بن محمد،$cالسيد الشريف،$d1340-1413.
314	880	1\	$6700-05$aقزويني، علي بن عمر،$d1203 or 1204-1276 or 1277.
314	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
314	999	\\	$iNjP_2579857$o(OCoLC)ocm41973446$sprinceton_aco004397:v. 1-2$e(ERROR-MISC)$sprinceton_aco004397:v. 1-2
			
315	LDR		01951nam a2200409Mi 4500
315	001		400473
315	003		NjP
315	006		m\\\\\\\\d\\\\\\\\
315	007		cr\cn\|||m|||a
315	008		200626s1948\\\\iq\af\\\o\\\\f000\0\ara\d
315	040	\\	$aZYU$bara$erda$cZYU
315	041	1\	$aara$hund
315	043	\\	$aa-iq---
315	100	1\	$6880-01$aHustad, Kūrdun.
315	245	13	$6880-02$aal-Usus al-ṭabīʻīyah li-jughrāfīyat al-ʻIrāq /$ctaʼlīf Kūrdun Hustad ; taʻrīb Jāsim Muḥammad al-Khalaf.
315	250	\\	$6880-03$aal-Ṭabʻah 1.
315	260	\\	$6880-04$a[Baghdad] :$bWizārat al-Maʻārif,$c1948.
315	300	\\	$aonline resource (179 pages, 38 unnumbered leaves of plates (some folded)) :$billustrations
315	336	\\	$atext$2rdacontent
315	337	\\	$acomputer$2rdamedia
315	338	\\	$aonline resource$2rdacarrier
315	500	\\	$aTitle page partially vocalized.
315	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
315	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
315	651	\0	$aIraq$xDescription and travel.
315	650	\7	$aTravel.$2fast$0(OCoLC)fst01155558
315	651	\7	$aIraq.$2fast$0(OCoLC)fst01205757
315	710	2\	$aPrinceton University.$bLibrary.
315	730	0\	$aArabic Collections Online.
315	776	08	$iPrint version:$aHustad, Kūrdun.$tal-Usus al-ṭabīʻīyah li-jughrāfīyat al-ʻIrāq$w(NjP)400473$w(OCoLC)22321132
315	856	40	$uhttp://hdl.handle.net/2333.1/vq83bvvg 
315	880	1\	$6100-01$aهستد، كوردن.
315	880	12	$6245-02$aالاسس الطبيعية لجغرافية العراق /$cتأليف كوردن هستد ؛ تعريب جاسم محمد الخلف.
315	880	\\	$6250-03$aالطبعة 1.
315	880	\\	$6260-04$a[بغداد] :$bوزارة المعارف،$c1948.
315	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
315	999	\\	$iNjP_400473$o(OCoLC)ocm22321132$sprinceton_aco004218:$e(ERROR-MISC)$sprinceton_aco004218:
			
316	LDR		02460nam a2200445Mi 4500
316	001		857287
316	003		NjP
316	006		m\\\\\\\\d\\\\\\\\
316	007		cr\cn\|||m|||a
316	008		200626s1947\\\\sy\\\\\\ob\\\\000\0\ara\d
316	040	\\	$aZYU$bara$erda$cZYU
316	043	\\	$aa-sy---
316	100	1\	$6880-01$aIrbilī, al-Ḥasan ibn Aḥmad,$d1264 or 1265-1325 or 1326.
316	245	10	$6880-02$aMadāris Dimashq wa-rubuṭuhā wa-jawāmiʻuhā wa-ḥammāmātuhā /$ctaʼlīf al-Ḥasan ibn Aḥmad ibn Zafar al-Irbilī ; bi-taḥqīq Muḥammad Aḥmad Duhmān.
316	260	\\	$6880-03$aDimashq :$bMaṭbaʻat al-Taraqqī,$c1947.
316	300	\\	$aonline resource (30 pages)
316	336	\\	$atext$2rdacontent
316	337	\\	$acomputer$2rdamedia
316	338	\\	$aonline resource$2rdacarrier
316	490	1\	$6880-04$aMaktab al-dirāsāt al-Islāmīyah fī Dimashq
316	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
316	504	\\	$aIncludes bibliographical references.
316	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
316	651	\0	$aDamascus (Syria)$xHistory.
316	651	\7	$aSyria$zDamascus.$2fast$0(OCoLC)fst01207112
316	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
316	700	1\	$6880-05$aDuhmān, Muḥammad Aḥmad.
316	710	2\	$aPrinceton University.$bLibrary.
316	730	0\	$aArabic Collections Online.
316	776	08	$iPrint version:$aIrbilī, al-Ḥasan ibn Aḥmad, 1264 or 1265-1325 or 1326.$tMadāris Dimashq wa-rubuṭuhā wa-jawāmiʻuhā wa-ḥammāmātuhā$w(NjP)857287$w(OCoLC)29685421
316	830	\0	$6880-06$aMaktab al-dirāsāt al-Islāmīyah fī Dimashq.
316	856	40	$uhttp://hdl.handle.net/2333.1/0vt4bk3q 
316	880	1\	$6100-01$aاربلي، الحسن بن احمد،$d1264 or 1265-1325 or 1326.
316	880	10	$6245-02$aمدارس دمشق وربطها وجوامعها وحماماتها /$cتأليف الحسن بن أحمد بن زفر الإبرلي ؛ بتحقيق محمد أحمد دهام.
316	880	\\	$6260-03$aدمشق :$bمطبعة الترقي،$c1947.
316	880	1\	$6490-04$aمكتب الدراسات الاسلامية في دمشق
316	880	1\	$6700-05$aدهمان، محمد أحمد.
316	880	\0	$6830-06$aمكتب الدراسات الاسلامية في دمشق.
316	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
316	999	\\	$iNjP_857287$o(OCoLC)ocm29685421$sprinceton_aco003651:$e(ERROR-MISC)$sprinceton_aco003651:
			
317	LDR		02263nam a2200433Mi 4500
317	001		514881
317	003		NjP
317	006		m\\\\\\\\d\\\\\\\\
317	007		cr\cn\|||m|||a
317	008		200626s1884\\\\le\\\\\\o\\\\\000\0\ara\d
317	040	\\	$aZYU$bara$erda$cZYU
317	041	1\	$aara$hota
317	043	\\	$aa-tu---$aaw-----
317	110	1\	$6880-01$aTurkey.
317	240	10	$6880-02$aMecelle.$lArabic
317	245	13	$6880-03$aal-Majallah :$bwa-hiya taḥtawī ʻalá al-qawānīn al-sharʻīyah wa-al-aḥkām al-ʻadlīyah al-muṭābiqah lil-kutub al-fiqhīyah /$cḥarraratʹha lajnah muʼallafah min al-ʻulamāʼ al-muḥaqqiqīn wa-al-fuhamāʼ al-mudaqqiqīn.
317	260	\\	$6880-04$aBayrūt :$bAl-Maṭbaʻah al-Adabīyah,$c1302 [1884]
317	300	\\	$aonline resource (269 pages)
317	336	\\	$atext$2rdacontent
317	337	\\	$acomputer$2rdamedia
317	338	\\	$aonline resource$2rdacarrier
317	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
317	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
317	650	\0	$aCivil law$zTurkey.
317	650	\0	$aCivil law$zMiddle East.
317	650	\7	$aCivil law.$2fast$0(OCoLC)fst00862544
317	651	\7	$aMiddle East.$2fast$0(OCoLC)fst01241586
317	651	\7	$aTurkey.$2fast$0(OCoLC)fst01208963
317	710	2\	$aPrinceton University.$bLibrary.
317	730	0\	$aArabic Collections Online.
317	776	08	$iOnline version:$aTurkey.$sMecelle. Arabic.$tMajallah.$dBayrūt : Al-Maṭbaʻah al-Adabīyah, 1302 [1884]$w(OCoLC)656280412
317	776	08	$iPrint version:$aTurkey.$tal-Majallah$w(NjP)514881$w(OCoLC)26629647
317	856	40	$uhttp://hdl.handle.net/2333.1/2rbp02vt 
317	880	1\	$6110-01$aتركيا.
